Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:40R0F5A04kRcgG2JUJXDVK,"Mi Puesto","Oro Negro","Lopes;Babi",2020-03-13,236435,37,true,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Blanco y Negro Urban",0.616,0.796,9,-6.077,0,0.406,0.407,0,0.0726,0.799,174.766,4
spotify:track:52okn5MNA47tk87PeZJLEL,"Let You Down","Perception","NF",2017-10-06,212120,80,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"hip hop cristiano","NF Real Music",0.661,0.714,5,-5.68,0,0.121,0.314,0,0.179,0.464,147.998,4
spotify:track:3i5qVV8azKqGFK4Gzdt5YS,"If You Want Love","Perception","NF",2017-10-06,199386,73,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"hip hop cristiano","NF Real Music",0.552,0.386,0,-10.22,1,0.13,0.659,0,0.125,0.243,116.205,1
spotify:track:3EtyEzMpfKSaoVhPunvbRV,"Leave Me Alone","The Search","NF",2019-07-26,308651,63,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"hip hop cristiano","NF Real Music",0.722,0.741,1,-3.72,1,0.19,0.249,0,0.151,0.46,162.11,4
spotify:track:3eQ5XadgJDirGBxeulgyIX,"Rayito","Rayito","SAZZA",2022-05-20,171982,39,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Independent",0.735,0.455,7,-7.876,1,0.0579,0.326,0,0.181,0.206,116.032,4
spotify:track:0aQA9DP54h37OevE7hRc2a,"My Stress","The Search","NF",2019-07-26,252711,64,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"hip hop cristiano","NF Real Music",0.653,0.796,7,-4.05,0,0.245,0.24,0,0.108,0.405,160.026,4
spotify:track:4WzuNWUnof3KAS3F4fWINr,"Como te desconozco","Como te desconozco","SAZZA",2023-03-03,163000,32,true,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Independent",0.618,0.656,5,-5.531,1,0.0683,0.389,0,0.124,0.615,147.8,4
spotify:track:4cBlIM5AjnQ74f52Dv7T5K,"Change","The Search","NF",2019-07-26,234074,68,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"hip hop cristiano","NF Real Music",0.784,0.753,6,-4.099,0,0.213,0.438,0,0.167,0.532,116.959,4
spotify:track:5PdEiev2BkKiZtZFcNKjfM,"Hate Myself","The Search","NF",2019-07-26,260253,70,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"hip hop cristiano","NF Real Music",0.533,0.84,9,-5.283,0,0.167,0.234,0,0.114,0.361,116.882,4
spotify:track:7tTFZQ4IoVhG7tRuFgbUS4,"22:22","22:22","SAZZA",2022-07-22,161095,37,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Independent",0.521,0.337,8,-9.529,0,0.0694,0.792,0,0.125,0.239,145.659,4
spotify:track:0Oe5FDm7zS2cz4WDRW2erw,"LA LUNA","LA LUNA","SAZZA",2023-09-29,117777,28,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Peripecia Records",0.36,0.339,6,-9.442,1,0.0319,0.744,0.00000449,0.103,0.414,136.321,4
spotify:track:6MDbBn6KBYLh0uN90wbRJ6,"En el cielo","En el cielo","SAZZA",2024-03-29,143620,31,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Peripecia",0.613,0.578,1,-6.387,1,0.0962,0.775,0.0000105,0.116,0.367,93.802,4
spotify:track:4Tx3G1w0zZudKEGMaIASuS,"Nolosé","Nolosé","SAZZA",2023-11-24,159800,31,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Peripecia",0.51,0.472,9,-8.438,1,0.0478,0.616,0,0.306,0.346,149.661,4
spotify:track:0JFZ5UtKSCKVO7cPY3j1cB,"Humanos","Tengo Que Calmarme","Pol Granch",2020-06-26,219587,34,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Sony Music Entertainment",0.623,0.339,3,-9.065,1,0.0499,0.756,0,0.1,0.224,69.867,4
spotify:track:4O8rjTRUBKb5OUphQ3vftn,"Por Si Me Faltas","Por Si Me Faltas","Dante",2019-03-08,258976,46,true,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Dante",0.467,0.792,7,-9.585,1,0.663,0.812,0,0.0833,0.283,77.339,4
spotify:track:0z1YaNT1Ff7UwsNkc1QcLP,"Mal Viaje","Mal Viaje","SAZZA",2023-07-07,174666,20,true,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Independent",0.784,0.779,0,-5.792,1,0.182,0.128,0.0000802,0.461,0.541,90.05,4
spotify:track:75vgPQxopKdWx2YW9HMYEm,"Ni Estabas Ni Estarás","Mejor Que El Silencio","Nach",2011-01-01,213066,52,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"hip hop latino,rap","Universal Music Spain S.L.",0.649,0.949,9,-5.061,1,0.361,0.526,0,0.108,0.484,91.796,4
spotify:track:1m6RdQSrwnp86J5CkCizJV,"Mi Bro","Mi Bro","Piter-G",2020-08-08,177187,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","BoltMusic",0.771,0.523,5,-6.474,1,0.0889,0.811,0,0.0617,0.964,160.006,4
spotify:track:3ZEno9fORwMA1HPecdLi0R,"HAPPY","HOPE","NF",2023-04-07,242691,75,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"hip hop cristiano","NF Real Music II",0.732,0.855,7,-4.064,1,0.0415,0.306,0,0.12,0.221,106.004,4
spotify:track:1N5BRNog6y5m1my4OEb9k1,"Solo Amigos","Solo Amigos","Piter-G",2021-11-29,177272,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","BoltMusic",0.556,0.51,3,-5.621,1,0.289,0.235,0,0.112,0.678,89.4,4
spotify:track:219slQu3ALbTSAe9P22hvE,"Happiest Year","Feel Something (Deluxe)","Jaymes Young",2022-01-28,228442,75,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Please Rewind/Atlantic",0.502,0.168,1,-14.061,1,0.0486,0.885,0,0.111,0.355,112.881,3
spotify:track:55Am8neGJkdj2ADaM3aw5H,"Train Wreck","Back from the Edge","James Arthur",2016-10-28,208864,78,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"pop suave","Columbia",0.311,0.485,6,-5.726,0,0.0365,0.701,0,0.0726,0.225,77.355,4
spotify:track:04HWfKUebmehi5cPHgstHI,"Florecer","Florecer","Lluna",2022-02-18,181185,44,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.754,0.422,0,-9.439,0,0.0565,0.337,0,0.109,0.199,111.971,4
spotify:track:0jSfQJjEPrcVHr6f7x3D8X,"Take Me Away","Take Me Away","New Medicine",2022-06-24,137773,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"mizrahi","New Meds Records/The Fuel Music",0.408,0.799,4,-5.987,0,0.102,0.0324,0,0.0874,0.403,171.999,4
spotify:track:6U4I4nk7IShvgx7FcsSLlt,"Colibrí","Colibrí","Lluna",2022-09-23,183314,40,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.732,0.412,8,-8.017,1,0.14,0.779,0.000121,0.25,0.54,80.036,4
spotify:track:5HvN5UFAUxclpV2x6HjWTS,"Mi reflejo","Mi reflejo","Lluna",2021-05-04,224684,36,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","La Cupula Music",0.501,0.329,6,-13.323,0,0.407,0.382,0.0372,0.119,0.349,147.393,4
spotify:track:4EdrBEM5jHjNt5doko78AQ,"Sinastría","Sinastría","Lluna",2021-05-14,208284,40,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","La Cupula Music",0.574,0.592,11,-7.486,0,0.342,0.697,0.00853,0.103,0.633,179.8,4
spotify:track:7shljI22WbGQ6ngZ631fLQ,"¿Ángel o demonio?","¿Ángel o demonio?","Lluna",2021-11-12,145448,43,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.754,0.394,0,-12.322,1,0.29,0.426,0.000198,0.113,0.385,95.029,4
spotify:track:7CjFg44JPjW9X3stvtOERH,"Heridas de Guerra","Heridas de Guerra","Don Aitor;Piter-G;Stiff Sullivan",2022-04-29,224928,4,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap rock","Magnos Enterprise",0.589,0.664,10,-12.547,1,0.0421,0.21,0.0000102,0.193,0.533,135.008,4
spotify:track:3Cl6BC5sOqDb1u3eeKaYZG,"Buena Mezcla","Buena Mezcla","Piter-G",2021-07-16,164833,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","BoltMusic",0.747,0.486,9,-4.856,0,0.462,0.445,0,0.117,0.945,88.9,4
spotify:track:3DhIDZCMviKed6NjV2m9SG,"Zumo de Mandrágora","Zumo de Mandrágora","Piter-G",2020-12-18,169500,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","BoltMusic",0.763,0.674,2,-4.921,1,0.0505,0.671,0,0.296,0.938,159.987,4
spotify:track:72he6q5dxTygZqTwVOaRpZ,"Mereció la Pena","Mereció La Pena","Cyclo;Piter-G",2019-12-20,217444,22,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.714,0.763,6,-6.403,1,0.118,0.406,0,0.371,0.801,135.103,4
spotify:track:5t0VL7A8FWSncRGNU1Hn1z,"La Meca de los Sentidos","La Meca de los Sentidos","Piter-G",2019-06-13,171750,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","BoltMusic",0.708,0.498,0,-6.892,0,0.0801,0.332,0,0.108,0.811,119.448,4
spotify:track:1LrqDOTyJqTuA05wqPOjod,"La Llave","La Llave","Piter-G",2018-10-16,216760,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","BoltMusic",0.806,0.541,2,-7.106,1,0.183,0.283,0,0.117,0.27,95.986,3
spotify:track:0TPcFpeH2XI8heHtHzDrYP,"Por Todo","La Oveja Negra","Cyclo;Piter-G;Zarcort",2018-04-20,195083,43,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","Cyclo Music",0.584,0.66,6,-8.233,1,0.104,0.696,0.00017,0.115,0.357,175.962,4
spotify:track:3byL3MjuuhYKnGBZkwlUmP,"Tocando Fondo","Tocando Fondo","Piter-G;Zarcort;Kronno Zomber;Cyclo",2024-07-05,209642,37,false,31rtpyuaddhriw67bslugt3j7zby,2024-08-20T20:33:47Z,"rap de anime","Piter-G",0.712,0.686,6,-9.431,0,0.192,0.625,0,0.0967,0.427,125.716,4
spotify:track:1Tvbj85HR2NwxieDfBDmbu,"Carta de Sinceridad","La Voz de la Gente Vuelve a Ser","Piter-G;Porta",2016-02-08,202040,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","BoltMusic",0.555,0.818,4,-3.719,0,0.431,0.164,0,0.155,0.606,175.883,4
spotify:track:0PDPhe2jeaMtOBexooit2X,"Desde Tu Adiós","La Oveja Negra","Cyclo;Piter-G;Zarcort;Kronno Zomber",2018-04-20,249000,49,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","Cyclo Music",0.725,0.617,0,-8.033,1,0.0692,0.411,0.00000648,0.087,0.357,114.069,4
spotify:track:12pW6Y0VXG7omPlkiq1aJF,"Sigue Soñando","La Voz de la Gente Vuelve a Ser","Piter-G",2016-02-08,188571,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","BoltMusic",0.791,0.66,4,-6.477,1,0.245,0.116,0,0.0888,0.278,139.981,4
spotify:track:5o2M4yHxo9kyNLdgihFeV1,"Lo siento","Prisma","Beret",2019-10-25,230646,66,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","WM Spain",0.362,0.42,2,-7.951,1,0.0582,0.655,0,0.133,0.284,77.077,4
spotify:track:5hoeEwE0095XeYMZZMwTKx,"Dónde Estás?","Dónde Estás?","KYR4",2023-05-17,147784,41,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","KYR4",0.547,0.417,8,-9.493,1,0.0603,0.486,0,0.218,0.589,175.358,4
spotify:track:7uMQ8rKCya23lHG6DbDMdd,"888 (Karma)","888 (Karma)","Xina Mora;Babi",2024-05-08,150408,42,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"hard techno,techno,tekno","Xina Mora",0.666,0.626,8,-6.408,0,0.248,0.0423,0.254,0.229,0.272,161.047,4
spotify:track:4DYEdklxetuRARrtvVqSpX,"Aries","Aries","Lluna",2024-04-25,140707,9,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.889,0.508,1,-11.542,1,0.567,0.0441,0.000196,0.132,0.537,140.029,4
spotify:track:4FY3sjxEAcrdPjSU5LCkrP,"Acuario","Acuario","Lluna",2024-02-11,172930,11,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.701,0.449,6,-8.753,0,0.0386,0.769,0,0.246,0.55,116.087,4
spotify:track:2m8rCL3nDny7P2lotiyI6S,"Piscis","Piscis","Lluna",2024-02-11,194599,7,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.306,0.434,5,-10.662,0,0.0419,0.79,0.0000339,0.101,0.192,132.076,5
spotify:track:3I1GWyA9YxiwjfAOrPOLxG,"Capricornio","Capricornio","Lluna",2024-01-11,186541,10,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.792,0.339,6,-12.321,0,0.176,0.0282,0.0346,0.107,0.249,124.023,4
spotify:track:3wcYlvIQOj5wSwEMuXxiJR,"Sagitario","Sagitario","Lluna",2023-12-15,156916,14,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.547,0.691,4,-5.882,1,0.033,0.00864,0.00145,0.334,0.51,149.947,4
spotify:track:5IJm3qMPRktedu6qWJXdAt,"Escorpio","Escorpio","Lluna",2023-11-13,211065,10,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Lluna",0.638,0.453,1,-12.16,1,0.0791,0.118,0.0000176,0.15,0.129,118.039,4
spotify:track:6SPfVNxOzvjGdRalaNkCAY,"Libra","Libra","Lluna",2023-10-22,161201,15,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Lluna",0.713,0.235,8,-10.594,1,0.0429,0.645,0,0.119,0.145,125.961,4
spotify:track:4mMb13lLxzHjEk0EDPGMj1,"Virgo","Virgo","Lluna",2023-09-22,143568,15,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.678,0.509,5,-8.825,0,0.213,0.574,0.0024,0.212,0.505,174.211,4
spotify:track:7Cr4D26Apq0DiyAYzULuQc,"Leo","Leo","Lluna",2023-09-16,168958,9,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.62,0.218,9,-11.764,1,0.0558,0.422,0.00203,0.134,0.0709,91.03,4
spotify:track:79vULAAA4h1pTosRo4Ap14,"Mi Mejor Versión","Mi Mejor Versión","Rafa Espino;Lluna",2023-08-03,166279,5,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Be Eternal Music",0.641,0.655,7,-9.234,1,0.237,0.0856,0.00000126,0.0868,0.76,176.076,4
spotify:track:0txvLXM4OgbQg8wiGPKwFt,"Cáncer","Cáncer","Lluna",2023-07-18,150647,12,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.762,0.592,3,-7.623,0,0.0399,0.311,0.00000636,0.114,0.831,118.059,4
spotify:track:5inIESDehMCzDFnnjsj6ez,"Géminis","Géminis","Lluna",2023-06-18,197967,16,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.535,0.487,4,-8.545,0,0.142,0.12,0.19,0.138,0.282,199.919,4
spotify:track:1xi1UkMQcBPdcZOc2f9Qw6,"Tauro","Tauro","Lluna",2023-05-19,162369,16,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Lluna",0.669,0.427,10,-10.29,0,0.0918,0.306,0.0000257,0.0681,0.53,83.972,4
spotify:track:7b3LzZpyE4wpSBpDgq6A1p,"Esperando El Meteorito - CICATRICES # 8","Esperando El Meteorito - CICATRICES # 8","Locus;Lluna",2022-11-17,198569,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","LOCUS",0.561,0.8,0,-4.384,1,0.187,0.467,0,0.0871,0.46,120.124,5
spotify:track:6EGyVLGVCRDdZYO7wiZTco,"Iceberg","Iceberg","Lluna",2022-08-10,181937,34,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.329,0.247,8,-9.828,1,0.036,0.881,0,0.097,0.313,185.598,4
spotify:track:2u3uN8igvKBwSu3ZNvcZ2f,"Bastet","Bastet","Lluna",2022-04-08,158684,32,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Bloodtears",0.787,0.529,7,-6.3,1,0.0976,0.36,0.000129,0.137,0.5,124.041,4
spotify:track:7aGolQT0N1StAsRi7jL05U,"Mágica","Mágica","Lluna",2021-09-10,194715,32,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Lluna",0.685,0.555,5,-10.161,1,0.131,0.445,0.0075,0.0677,0.587,90.915,4
spotify:track:7lGd530uKT4ZCsMoEp6W9v,"El Amor Me Da Asco","El Amor Me Da Asco","Lu Decker",2021-09-24,159343,26,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Music Hit Factory",0.363,0.624,9,-8.619,0,0.144,0.499,0,0.0801,0.579,195.954,4
spotify:track:1FYFnp7by2OstjG3176HJB,"Solo Quiero Bailar","Solo Quiero Bailar","Lu Decker",2024-04-19,192833,21,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","WM Spain",0.661,0.857,1,-3.54,1,0.0341,0.0197,0.0000325,0.117,0.936,132.011,4
spotify:track:6kOgHbgg7Vyd6ElA7kLnT9,"Se Te Hizo Tarde","Se Te Hizo Tarde","Joanna Crass;Lu Decker",2024-03-22,138728,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"afrobeat latino,r&b indie","Soundacer distributed by Altafonte",0.609,0.623,11,-6.486,1,0.0479,0.741,0,0.113,0.416,86.558,4
spotify:track:6Q99zI2p884k90zSjbS0Vx,"Te quiero de más","Te quiero de más","Lu Decker",2024-02-16,196744,35,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","WM Spain",0.465,0.417,0,-9.293,1,0.109,0.866,0,0.358,0.193,171.779,3
spotify:track:1kPVIYeMiBkBQ9Rh0S2X3e,"Aunque no estés","Aunque no estés","Lu Decker",2023-12-08,170714,18,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","WM Spain",0.732,0.46,7,-7.849,1,0.0559,0.106,0.000069,0.112,0.53,132.021,4
spotify:track:6fx8W7tZDKhkj9cSZ2OfnE,"Eras importante","Eras importante","Lu Decker",2023-10-13,186001,40,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","WM Spain",0.601,0.544,0,-6.139,1,0.0326,0.674,0,0.253,0.349,140.001,4
spotify:track:5nc2UtNg5CmTPu4fSdUawl,"Tus letras de amor","Tus letras de amor","Lu Decker",2023-07-07,157628,19,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","WM Spain",0.632,0.806,6,-4.544,1,0.0495,0.113,0,0.0894,0.416,96.91,4
spotify:track:0KNDIgRfRrY9FglxNBV9cX,"NO PUEDO BORRARTE","NO PUEDO BORRARTE","Pepe Bernabé;Lu Decker",2023-04-28,198066,2,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"flamenco pop,flamenco,flamenco urbano","WM Spain",0.692,0.642,11,-5.227,1,0.0333,0.0714,0,0.0754,0.473,103.028,4
spotify:track:4r96COXbjALYy7J8jppSiG,"Tiempo Perdido","Tiempo Perdido","Lu Decker",2023-03-03,207852,24,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","WM Spain",0.78,0.476,4,-5.489,0,0.0351,0.155,0,0.0545,0.571,127.94,4
spotify:track:5Akz3wdoaYZRDo7Yrovjhc,"Raro","Raro","Lu Decker",2022-07-29,175384,30,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","WM Spain",0.64,0.509,0,-7.504,0,0.0438,0.0474,0,0.137,0.437,91.484,4
spotify:track:0v44dJSjpUOji1Pi3Owe8x,"Gracias a Ti","Gracias a Ti","Luani;Lu Decker",2022-07-08,179187,13,true,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Blanco y Negro Urban",0.697,0.661,2,-5.177,1,0.209,0.426,0,0.145,0.663,166.301,4
spotify:track:7amhwbK2r1qGHd7BwOtIAN,"Otra Peli a la Mitad","Otra Peli a la Mitad","VALANTAIN;Lu Decker",2022-06-10,177777,20,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Virtual Music Management",0.671,0.651,1,-6.927,1,0.0348,0.276,0,0.0781,0.653,134.962,4
spotify:track:6R7PV6oWxw722LJOrbNJsB,"Imagínate - Remix","Imagínate (Remix)","Santos 912;Lu Decker;EZVIT 810",2022-05-13,209786,41,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Santos 912",0.768,0.696,10,-7.941,1,0.118,0.401,0,0.193,0.207,123.96,4
spotify:track:5Gg0eqiJrKeW3g66rPaevv,"Pasajeros a su tren","Pasajeros a su tren","Lu Decker;Gonzalo Hermida",2022-04-08,224383,29,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","WM Spain",0.58,0.365,2,-7.183,1,0.0475,0.821,0,0.0872,0.375,72.944,4
spotify:track:61B9vc1o1YiZBL7rYLRvOh,"La Carta Que Nunca Te Escribí - Remix","La Carta Que Nunca Te Escribí (Remix)","Lu Decker;Dudi",2022-02-11,187083,41,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","WM Spain",0.715,0.44,1,-10.24,1,0.088,0.76,0,0.112,0.445,146.252,4
spotify:track:2WqckoiLhGAI1f9RorAxvV,"Mala Historia","Mala Historia","Lu Decker",2021-10-08,184131,34,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Music Hit Factory",0.41,0.233,4,-9.585,1,0.0429,0.857,0,0.121,0.375,86.833,4
spotify:track:2bf1951cBYpJfYBHYjh0dg,"Bonito Desastre","Bonito Desastre","Lu Decker",2021-07-02,172462,29,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Music Hit Factory",0.613,0.277,0,-11.304,1,0.119,0.866,0,0.153,0.548,149.526,4
spotify:track:5RwF8yjTv6LvpCjJL8yjkL,"Cada Motivo","Cada Motivo","EZVIT 810;Lu Decker;Calero LDN",2021-04-02,268800,49,true,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Blanco y Negro Urban",0.712,0.519,1,-10.247,1,0.187,0.801,0,0.104,0.139,125.028,4
spotify:track:41p20H61EOXW9pEADqPxdm,"De Amor Nadie Se Muere - Remix","De Amor Nadie Se Muere (Remix)","Luenco;Lu Decker",2021-01-15,181930,33,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Music Hit Factory",0.782,0.561,4,-8.649,1,0.0495,0.221,0,0.198,0.241,96.982,4
spotify:track:3kxBhVkiHMBRjdJJznxnf7,"A Mi Lado","Amor y Muerte","Cyclo;Zarcort;Piter-G",2020-05-01,217431,34,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","Cyclo Music",0.541,0.534,3,-9.181,1,0.0791,0.722,0,0.115,0.438,73.74,4
spotify:track:452QElqVUh1oe6jScenMME,"Alma Muerta","Alma Muerta","Piter-G;Cyclo",2024-05-10,203500,30,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Piter-G",0.782,0.657,0,-6.09,0,0.307,0.713,0.0000249,0.107,0.578,89.814,4
spotify:track:6JUSwZBoLx49pskXO8BtR5,"Recuérdame Quién Soy","Amor y Muerte","Cyclo",2020-05-01,249305,43,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.764,0.704,1,-6.386,0,0.0478,0.51,0.00000328,0.138,0.146,108.043,4
spotify:track:6YX4lQi00cqi3oRZf2Iexi,"Te Perdí","Te Perdí","Piter-G;Cyclo;Zarcort;Kronno Zomber",2023-05-16,218000,39,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","Piter-G",0.862,0.862,10,-4.833,1,0.0783,0.227,0,0.162,0.423,120.024,4
spotify:track:1VHd7rMq6AWqe718siuBC0,"Dispárame","Rap Play Vol. 5","Zarcort;Cyclo",2023-01-16,156720,44,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","ZARCORT",0.568,0.805,8,-6.552,1,0.304,0.685,0,0.146,0.398,86.461,4
spotify:track:2EBcZ4ynnxTJRLb0zpMrzJ,"Fuego Fatuo","Amor y Muerte","Cyclo",2020-05-01,159375,39,true,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.648,0.609,10,-8.478,1,0.139,0.426,0,0.128,0.262,79.95,4
spotify:track:5HeJJsfn0qKxrQs69Dr787,"Bala","En Silencio","Cyclo;Keyblade",2017-05-10,200338,41,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"hip hop alemán","Cyclo Music",0.815,0.799,4,-4.754,1,0.0832,0.311,0,0.08,0.844,92.486,4
spotify:track:4D1fBnOu7W8Gz8hM4ssofC,"Yo te quise como a nadie","Yo te quise como a nadie","Cyclo",2024-03-01,206000,31,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.546,0.662,4,-4.944,0,0.0335,0.738,0.0000225,0.207,0.689,155.838,3
spotify:track:2m7PrdI1ctxM2VMZ0GPlQM,"Un Fantasma Enamorado","Un Fantasma Enamorado","Cyclo;Zarcort",2022-12-23,175735,38,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","Cyclo Music",0.585,0.708,7,-9.03,1,0.0354,0.0728,0.0000114,0.368,0.616,147.977,4
